Exhibitor Name,Website URL,Booth Location,Contact Info,Detail Page URL
Built Robotics,http://www.solarpowerinternational.com/,,"www.builtrobotics.com/
									 
									‭14153437870‬ | Company Information 225 7th Street   San Francisco California 94103 United States of America  
										www.builtrobotics.com/
									 
									‭14153437870‬ | www.builtrobotics.com/
									 
									‭14153437870‬ | Contact Us  Paul Kelly VP of Business Development  VP of Business Development | Paul Kelly VP of Business Development  VP of Business Development | 225 7th Street   San Francisco California 94103 United States of America",https://re25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=9482893
Carhartt Company Gear™,http://www.solarpowerinternational.com/,,"companygear.carhartt.com/why-carhartt.
									 
									512-788-0024 | Company Information 5750 Mercury Drive   Dearborn MI 48126 United States of America  
										companygear.carhartt.com/why-carhartt.
									 
									512-788-0024 | companygear.carhartt.com/why-carhartt.
									 
									512-788-0024 | Contact Us  Brian Bonin CCG BUS DEV REP III  CCG BUS DEV REP III For 135+ years, Carhartt has been trusted by trade professionals to take on the toughest jobs. But our durable, high-quality uniform solutions provide more than just protection. The right gear can help your business reduce replacement costs, elevate your brand image, boost morale and retain skilled workers. Which is why Carhartt Company Gear™ was designed from the ground up to outfit teams of 10 to 10,000+ with workwear that help crews and companies perform their best. Learn why Carhartt is more than a uniform, it's a business advantage at companygear.carhartt.com/why-carhartt.  Read More | Brian Bonin CCG BUS DEV REP III  CCG BUS DEV REP III For 135+ years, Carhartt has been trusted by trade professionals to take on the toughest jobs. But our durable, high-quality uniform solutions provide more than just protection. The right gear can help your business reduce replacement costs, elevate your brand image, boost morale and retain skilled workers. Which is why Carhartt Company Gear™ was designed from the ground up to outfit teams of 10 to 10,000+ with workwear that help crews and companies perform their best. Learn why Carhartt is more than a uniform, it's a business advantage at companygear.carhartt.com/why-carhartt.  Read More | 5750 Mercury Drive   Dearborn MI 48126 United States of America",https://re25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8799897
"CHINA QUALITY CERTIFICATION CENTRE Co.,Ltd.",http://www.solarpowerinternational.com/,,"www.cqc.com.cn/www/english/
									 
									011 86 10 83886537
								 
									010-83886032 | Company Information SECTION 9,NO.188 THE SOUTH FOURTH RING WEST ROAD,BEIJING 100070,P.R.CHINA   BEIJING,CHINA  100070 China  
										www.cqc.com.cn/www/english/
									 
									011 86 10 83886537
								 
									010-83886032 | www.cqc.com.cn/www/english/
									 
									011 86 10 83886537
								 
									010-83886032 | Contact Us  Alex Consulting Engineer& Program Manager  Consulting Engineer& Program Manager          Wang zhigang General Manager  General Manager          William Yang Business Manager  Business Manager          Xinlei Liu President/Vice President  President/Vice President          zhang yuanxue International Certification Manager  International Certification Manager Master the certification trends in the global new energy sector, and focus on the new energy product certification business in the China region, including solar energy, energy storage, wind energy, biomass energy, etc. | Alex Consulting Engineer& Program Manager  Consulting Engineer& Program Manager | Wang zhigang General Manager  General Manager | William Yang Business Manager  Business Manager | Xinlei Liu President/Vice President  President/Vice President | zhang yuanxue International Certification Manager  International Certification Manager Master the certification trends in the global new energy sector, and focus on the new energy product certification business in the China region, including solar energy, energy storage, wind energy, biomass energy, etc. | SECTION 9,NO.188 THE SOUTH FOURTH RING WEST ROAD,BEIJING 100070,P.R.CHINA   BEIJING,CHINA  100070 China",https://re25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=92385890
ComAp,http://www.solarpowerinternational.com/,,"www.comap-control.com
									 
									+1-815-636-2541 | Company Information 10 N Martingale Rd #400   Schaumburg IL 61073 United States of America  
										www.comap-control.com
									 
									+1-815-636-2541 | www.comap-control.com
									 
									+1-815-636-2541 | 10 N Martingale Rd #400   Schaumburg IL 61073 United States of America",https://re25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8800065
Cyber Energia,http://www.solarpowerinternational.com/,,"cyberenergia.com
									 
									07850034500 | Company Information 8thfloor  245 Hammersmith Road  London  W6 8PW United Kingdom  
										cyberenergia.com
									 
									07850034500 | cyberenergia.com
									 
									07850034500 | Contact Us  James Collis Head of Operations  Head of Operations          Faye Eldridge Marketing  Marketing **About Me**My name is Faye, and I am from London. And I am a cybersecurity advocate. We have recently launched in the USA, supporting renewable energy producers, developers, operators, and data centres.We are hosting a complimentary roundtable dinner event on September 8th. Please get in touch with me for guest inquiries.         Rafael Narezzi Managing Director  Managing Director Rafael is the Managing Director of Cyber Energia and an OT cybersecurity expert with over 20 years of experience in global enterprises. He has transformed Cyber Energia into a leading managed service provider with clients that include FTSE 100 companies. As Group CTO at CFP Energy, he drove technological innovation, and as CIO at NextEnergy Capital, he enhanced asset management through machine learning and AI. Rafael founded the Cyber Security Summit in South America and serves as a guest lecturer and speaker internationally, aiming to strengthen cybersecurity in the renewable energy sector.  Read More       Richard Pfeifer Head of Sales  Head of Sales The future of energy must be clean and secure. At Cyber Energia, I lead U.S. sales in redefining OT cybersecurity for renewable energy and critical infrastructure. As cyber threats increase with renewable adoption, our SaaS and appliance solutions ensure resilience. Protecting the grid is vital for economies and communities. Let’s connect if you're working on the energy transition — we likely share the same mission. | James Collis Head of Operations  Head of Operations | Faye Eldridge Marketing  Marketing **About Me**My name is Faye, and I am from London. And I am a cybersecurity advocate. We have recently launched in the USA, supporting renewable energy producers, developers, operators, and data centres.We are hosting a complimentary roundtable dinner event on September 8th. Please get in touch with me for guest inquiries. | Rafael Narezzi Managing Director  Managing Director Rafael is the Managing Director of Cyber Energia and an OT cybersecurity expert with over 20 years of experience in global enterprises. He has transformed Cyber Energia into a leading managed service provider with clients that include FTSE 100 companies. As Group CTO at CFP Energy, he drove technological innovation, and as CIO at NextEnergy Capital, he enhanced asset management through machine learning and AI. Rafael founded the Cyber Security Summit in South America and serves as a guest lecturer and speaker internationally, aiming to strengthen cybersecurity in the renewable energy sector.  Read More | Richard Pfeifer Head of Sales  Head of Sales The future of energy must be clean and secure. At Cyber Energia, I lead U.S. sales in redefining OT cybersecurity for renewable energy and critical infrastructure. As cyber threats increase with renewable adoption, our SaaS and appliance solutions ensure resilience. Protecting the grid is vital for economies and communities. Let’s connect if you're working on the energy transition — we likely share the same mission. | 8thfloor  245 Hammersmith Road  London  W6 8PW United Kingdom",https://re25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=92386142
EG4 Electronics,http://www.solarpowerinternational.com/,,"EG4electronics.com
									 
									9034406589 | Company Information 1130 Como Street S.   Sulphur Springs TEXAS 75482 United States of America  
										EG4electronics.com
									 
									9034406589 | EG4electronics.com
									 
									9034406589 | Contact Us  Joel Openshaw Technical Sales Manager  Technical Sales Manager          Sean Hickey Regional Sales Specialist  Regional Sales Specialist          Kyle Moss Regional Sales Representative  Regional Sales Representative          Anthony Dawood Regional Sales Representative  Regional Sales Representative          Shellie Thies Regional Sales Specialist  Regional Sales Specialist          Grayson Wing Regional Distribution Manager  Regional Distribution Manager | Joel Openshaw Technical Sales Manager  Technical Sales Manager | Sean Hickey Regional Sales Specialist  Regional Sales Specialist | Kyle Moss Regional Sales Representative  Regional Sales Representative | Anthony Dawood Regional Sales Representative  Regional Sales Representative | Shellie Thies Regional Sales Specialist  Regional Sales Specialist | Grayson Wing Regional Distribution Manager  Regional Distribution Manager | 1130 Como Street S.   Sulphur Springs TEXAS 75482 United States of America",https://re25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=32409730
"Electrical Consultants, Inc.",http://www.solarpowerinternational.com/,,"www.eciusa.com
									 
									406-259-9933
								 
									406-259-3441 | Company Information 3521 Gabel Road   Billings MT 59102 United States of America  
										www.eciusa.com
									 
									406-259-9933
								 
									406-259-3441 | www.eciusa.com
									 
									406-259-9933
								 
									406-259-3441 | 3521 Gabel Road   Billings MT 59102 United States of America",https://re25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1007
"EVS, Inc.",http://www.solarpowerinternational.com/,,"evs-eng.com/
									 
									(952) 646-0236 | Company Information 10025 Valley View Rd Suite 140   Eden Prairie MN 55344 United States of America  
										evs-eng.com/
									 
									(952) 646-0236 | evs-eng.com/
									 
									(952) 646-0236 | Contact Us  Rob Kack, PE, LEED AP BD+C Senior Director - Civil, Structural, Geotech, Survey  Senior Director - Civil, Structural, Geotech, Survey 28 Years ExperienceRob Kack brings extensive experience in land development for military agencies, with valuable experience with USACE, DoD, and government standards translating well in support of solar developments. As Engineer of Record for 2+ GW of utility-scale and distributed generation solar, Rob’s expertise in grading, drainage, and erosion control has expedited permitting and improved project constructability.  Read More       Aaron Carrillo Director of Solar PV & Battery Storage  Director of Solar PV & Battery Storage 10 Years ExperienceAaron Carrillo began his career at Tesla, managing teams of 60+ designers and team leads to deploy thousands of solar projects nationwide. Transitioning to utility-scale solar in 2018, he managed over 1 GW of PV and 400+ MWh of BESS. Now as Director, Aaron oversees a growing team and a pipeline exceeding 1+ GW of solar and 1+ GWh of BESS, leveraging his technical and leadership expertise to tackle complex client challenges.  Read More       Lee O'Neal Director of Substation  Director of Substation 36 Years ExperienceLee O’Neal is the Director of Substation with over 35 years of experience in leading utility operations, construction, design and maintenance teams in both power generation and distribution. Lee possess the skills required for the creation, development and implementation of business strategies while building teams and relationships. Lee has experienced with solving complex problems, change management and continuous improvement.  Read More       Michael Carlson, PE Senior Director of Electrical Engineering  Senior Director of Electrical Engineering 21 Years Experience, including 50+ Solar and 12+ BESS ProjectsMichael Carlson has designed and managed the power study engineering for over 750 MW of solar projects including residential, commercial (rooftop and ground mount), Community Solar Garden (CSG), and utility scale projects. Michael also designed and managed the engineering for multiple distribution projects, transmission projects, substation projects, and over 2 GW of collection and studies work for wind installations.  Read More       Andy Kim President  President Andy Kim is the President of EVS. Over the past 20 years at EVS, Andy has served in a wide variety of roles including project management, marketing, business development, and I/T support. Andy’s vision is to create a workplace that’s the “Google of engineering firms” by creating an incredible culture for employees while setting the bar for client service. Andy firmly believes that respect, humility, and integrity arethe core values that will continue to drive EVS for years to come.  Read More       Sohan Das Vice President of Renewable Energy  Vice President of Renewable Energy 16 Years Solar Experience, including 200+ Solar and 15+ BESS ProjectsSohan Das is a seasoned solar energy veteran with extensive experience in utility-scale solar and storage projects across the U.S. working with different developers, utilities, and EPC contractors. His team includes NABCEP-certified PV engineers and medium/high-voltage engineers with expertise in solar, wind, and substation design, having completed over 20 GW of solar projects nationwide. At EVS, Sohan leads efforts in client management, team growth, employee training, and quality controlwhile expanding into new markets like transmission.  Read More | Rob Kack, PE, LEED AP BD+C Senior Director - Civil, Structural, Geotech, Survey  Senior Director - Civil, Structural, Geotech, Survey 28 Years ExperienceRob Kack brings extensive experience in land development for military agencies, with valuable experience with USACE, DoD, and government standards translating well in support of solar developments. As Engineer of Record for 2+ GW of utility-scale and distributed generation solar, Rob’s expertise in grading, drainage, and erosion control has expedited permitting and improved project constructability.  Read More | Aaron Carrillo Director of Solar PV & Battery Storage  Director of Solar PV & Battery Storage 10 Years ExperienceAaron Carrillo began his career at Tesla, managing teams of 60+ designers and team leads to deploy thousands of solar projects nationwide. Transitioning to utility-scale solar in 2018, he managed over 1 GW of PV and 400+ MWh of BESS. Now as Director, Aaron oversees a growing team and a pipeline exceeding 1+ GW of solar and 1+ GWh of BESS, leveraging his technical and leadership expertise to tackle complex client challenges.  Read More | Lee O'Neal Director of Substation  Director of Substation 36 Years ExperienceLee O’Neal is the Director of Substation with over 35 years of experience in leading utility operations, construction, design and maintenance teams in both power generation and distribution. Lee possess the skills required for the creation, development and implementation of business strategies while building teams and relationships. Lee has experienced with solving complex problems, change management and continuous improvement.  Read More | Michael Carlson, PE Senior Director of Electrical Engineering  Senior Director of Electrical Engineering 21 Years Experience, including 50+ Solar and 12+ BESS ProjectsMichael Carlson has designed and managed the power study engineering for over 750 MW of solar projects including residential, commercial (rooftop and ground mount), Community Solar Garden (CSG), and utility scale projects. Michael also designed and managed the engineering for multiple distribution projects, transmission projects, substation projects, and over 2 GW of collection and studies work for wind installations.  Read More | Andy Kim President  President Andy Kim is the President of EVS. Over the past 20 years at EVS, Andy has served in a wide variety of roles including project management, marketing, business development, and I/T support. Andy’s vision is to create a workplace that’s the “Google of engineering firms” by creating an incredible culture for employees while setting the bar for client service. Andy firmly believes that respect, humility, and integrity arethe core values that will continue to drive EVS for years to come.  Read More | Sohan Das Vice President of Renewable Energy  Vice President of Renewable Energy 16 Years Solar Experience, including 200+ Solar and 15+ BESS ProjectsSohan Das is a seasoned solar energy veteran with extensive experience in utility-scale solar and storage projects across the U.S. working with different developers, utilities, and EPC contractors. His team includes NABCEP-certified PV engineers and medium/high-voltage engineers with expertise in solar, wind, and substation design, having completed over 20 GW of solar projects nationwide. At EVS, Sohan leads efforts in client management, team growth, employee training, and quality controlwhile expanding into new markets like transmission.  Read More | 10025 Valley View Rd Suite 140   Eden Prairie MN 55344 United States of America",https://re25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=92385846
Fluke Corporation,http://www.solarpowerinternational.com/,,"www.fluke.com
									 
									1 (800) 443-5853 | Company Information 6920 Seaway Blvd   Everett WA 98203 United States of America  
										www.fluke.com
									 
									1 (800) 443-5853 | www.fluke.com
									 
									1 (800) 443-5853 | 6920 Seaway Blvd   Everett WA 98203 United States of America",https://re25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8799711
HICO America,http://www.solarpowerinternational.com/,,"www.hicoamerica.com/
									 
									4127871170 | Company Information Three Penn Center West Suite 100   Pittsburgh PA 15276 United States of America  
										www.hicoamerica.com/
									 
									4127871170 | www.hicoamerica.com/
									 
									4127871170 | Contact Us  Alex Ebbert Managing Director, Product Lines  Managing Director, Product Lines          Ryan Byrnes Manager, Outside Sales  Manager, Outside Sales          Vincent Chiodo VP of Sales & Marketing  VP of Sales & Marketing          Jason Neal Sr. Executive Vice President  Sr. Executive Vice President          Taylor Bobak Product Marketing Specialist  Product Marketing Specialist          Francesca Barchetti Marketing Coordinator  Marketing Coordinator | Alex Ebbert Managing Director, Product Lines  Managing Director, Product Lines | Ryan Byrnes Manager, Outside Sales  Manager, Outside Sales | Vincent Chiodo VP of Sales & Marketing  VP of Sales & Marketing | Jason Neal Sr. Executive Vice President  Sr. Executive Vice President | Taylor Bobak Product Marketing Specialist  Product Marketing Specialist | Francesca Barchetti Marketing Coordinator  Marketing Coordinator | Three Penn Center West Suite 100   Pittsburgh PA 15276 United States of America",https://re25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1236
JSHP Transformer USA,http://www.solarpowerinternational.com/,,"www.jshp.com/
									 
									1+ 408 850 1416 | Company Information 4030 Moorpark Ave, #222   San Jose CA 95117 United States of America  
										www.jshp.com/
									 
									1+ 408 850 1416 | www.jshp.com/
									 
									1+ 408 850 1416 | Contact Us  Jim Cai General Manager  General Manager | Jim Cai General Manager  General Manager | 4030 Moorpark Ave, #222   San Jose CA 95117 United States of America",https://re25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8800629
"K2 Systems, LLC",http://www.solarpowerinternational.com/,,"www.k2-systems.com/en-us
									 
									760-301-5300
								 
									760-730-6813 | Company Information 4665 North Avenue Suite I   Oceanside CA 92056 United States of America  
										www.k2-systems.com/en-us
									 
									760-301-5300
								 
									760-730-6813 | www.k2-systems.com/en-us
									 
									760-301-5300
								 
									760-730-6813 | Contact Us  Ian Boshard North Central Regional Product Specialist  North Central Regional Product Specialist          Javier Henriquez Director of Sales, East Coast & Puerto Rico  Director of Sales, East Coast & Puerto Rico          Casey Lewis Southwest Regional Product Specialist  Southwest Regional Product Specialist          John Riddle Southwest Regional Sales Manager  Southwest Regional Sales Manager          Ross Gerard Vice President of Sales  Vice President of Sales          Bradley Bland Director of Partner Sales I US  Director of Partner Sales I US | Ian Boshard North Central Regional Product Specialist  North Central Regional Product Specialist | Javier Henriquez Director of Sales, East Coast & Puerto Rico  Director of Sales, East Coast & Puerto Rico | Casey Lewis Southwest Regional Product Specialist  Southwest Regional Product Specialist | John Riddle Southwest Regional Sales Manager  Southwest Regional Sales Manager | Ross Gerard Vice President of Sales  Vice President of Sales | Bradley Bland Director of Partner Sales I US  Director of Partner Sales I US | 4665 North Avenue Suite I   Oceanside CA 92056 United States of America",https://re25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=3137
Keller Logistics,http://www.solarpowerinternational.com/,,"www.kellerlogistics.com
									 
									2602494389 | Company Information 1978 Thomas E Keller Blvd   Defiance OH 43512 United States of America  
										www.kellerlogistics.com
									 
									2602494389 | www.kellerlogistics.com
									 
									2602494389 | Contact Us  Mark Armbruster Vice President of Sales  Vice President of Sales          Meredith Mickey Director of Sales  Director of Sales          Sean Fuller 3PL Account & Business Development Manager  3PL Account & Business Development Manager          Luke Rundquist 3PL Account & Business Development Manager  3PL Account & Business Development Manager          Neil Hersh Outside Sales  Outside Sales          Christine Moen Director of Marketing  Director of Marketing | Mark Armbruster Vice President of Sales  Vice President of Sales | Meredith Mickey Director of Sales  Director of Sales | Sean Fuller 3PL Account & Business Development Manager  3PL Account & Business Development Manager | Luke Rundquist 3PL Account & Business Development Manager  3PL Account & Business Development Manager | Neil Hersh Outside Sales  Outside Sales | Christine Moen Director of Marketing  Director of Marketing | 1978 Thomas E Keller Blvd   Defiance OH 43512 United States of America",https://re25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=92386209
Megger,http://www.solarpowerinternational.com/,,"www.megger.com/en
									 
									6104125833 | Company Information 400 Opportunity Way   Phoenixville PA 19460 United States of America  
										www.megger.com/en
									 
									6104125833 | www.megger.com/en
									 
									6104125833 | Contact Us  Volney Naranjo Business Development Manager, Renewables  Business Development Manager, Renewables          Jessica East Manager, US Distribution  Manager, US Distribution          Ahmed El-Rasheed Industry Director, Renewables  Industry Director, Renewables          Mike Palmer Manager, Distribution Sales  Manager, Distribution Sales          Carlos Bertrand Global Commercial Director, States Division  Global Commercial Director, States Division          Dustin Ashliegh Business Development Manager  Business Development Manager | Volney Naranjo Business Development Manager, Renewables  Business Development Manager, Renewables | Jessica East Manager, US Distribution  Manager, US Distribution | Ahmed El-Rasheed Industry Director, Renewables  Industry Director, Renewables | Mike Palmer Manager, Distribution Sales  Manager, Distribution Sales | Carlos Bertrand Global Commercial Director, States Division  Global Commercial Director, States Division | Dustin Ashliegh Business Development Manager  Business Development Manager | 400 Opportunity Way   Phoenixville PA 19460 United States of America",https://re25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8800648
Meta Power Solutions,http://www.solarpowerinternational.com/,,"www.metapowersolutions.com
									 
									8004648915
								 
									https://metapowersolution | Company Information 270 N Congress Ave Suite E,   Lake Park FL 33403 United States of America  
										www.metapowersolutions.com
									 
									8004648915
								 
									https://metapowersolution | www.metapowersolutions.com
									 
									8004648915
								 
									https://metapowersolution | Contact Us  James Etter Vice President  Vice President          Drew D'Alessandro Sales Executive  Sales Executive          Roberta Simpson Director of Marketing  Director of Marketing          Michael Derderian Sales Executive  Sales Executive          Ashley Manchester Senior Quoting Account Manager  Senior Quoting Account Manager          William ""Bill"" Ofshlag Senior Sales Executive  Senior Sales Executive Bill is the Senior Sales Executive at Meta Power Solutions, a top-tier manufacturer of high-quality transformers. While specializing in renewable energy applications—including solar, wind, and other sustainable power projects— Bill also works closely with clients across a range of industries such as utilities, industrial manufacturing, and infrastructure. Known for responsive service and deep technical knowledge, Bill helps customers find reliable, efficient power solutions tailored to their unique needs. | James Etter Vice President  Vice President | Drew D'Alessandro Sales Executive  Sales Executive | Roberta Simpson Director of Marketing  Director of Marketing | Michael Derderian Sales Executive  Sales Executive | Ashley Manchester Senior Quoting Account Manager  Senior Quoting Account Manager | William ""Bill"" Ofshlag Senior Sales Executive  Senior Sales Executive Bill is the Senior Sales Executive at Meta Power Solutions, a top-tier manufacturer of high-quality transformers. While specializing in renewable energy applications—including solar, wind, and other sustainable power projects— Bill also works closely with clients across a range of industries such as utilities, industrial manufacturing, and infrastructure. Known for responsive service and deep technical knowledge, Bill helps customers find reliable, efficient power solutions tailored to their unique needs. | 270 N Congress Ave Suite E,   Lake Park FL 33403 United States of America",https://re25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=92385923
"Mitsubishi Electric Power Products, Inc.",http://www.solarpowerinternational.com/,,"www.meppi.com
									 
									724-772-2555 | Company Information Thorn Hill Industrial Park 530 Keystone Drive  Warrendale PA 15086 United States of America  
										www.meppi.com
									 
									724-772-2555 | www.meppi.com
									 
									724-772-2555 | Contact Us  Richard Lynn VP Sales Western Region  VP Sales Western Region | Richard Lynn VP Sales Western Region  VP Sales Western Region | Thorn Hill Industrial Park 530 Keystone Drive  Warrendale PA 15086 United States of America",https://re25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=9483156
NRG Systems,http://www.solarpowerinternational.com/,,"www.nrgsystems.com
									 
									8024822255 | Company Information 110 Riggs Road   Hinesburg VT 05461 United States of America  
										www.nrgsystems.com
									 
									8024822255 | www.nrgsystems.com
									 
									8024822255 | 110 Riggs Road   Hinesburg VT 05461 United States of America",https://re25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=2871
Omron Electronic Components,http://www.solarpowerinternational.com/,,"components.omron.com/us-en/
									 
									(847) 843-7900 | Company Information 2895 Greenspoint Parkway Suite 200  Hoffman Estates IL 60169 United States of America  
										components.omron.com/us-en/
									 
									(847) 843-7900 | components.omron.com/us-en/
									 
									(847) 843-7900 | Contact Us  Kyle Alberti Business Development Supervisor  Business Development Supervisor          Carl Hahn Sr Area Sales Manager - Central, Mexico, Brazil  Sr Area Sales Manager - Central, Mexico, Brazil          Adeel Baig Area Sales Manager - West  Area Sales Manager - West          John Russo Sr Area Sales Manager - East & Canada  Sr Area Sales Manager - East & Canada          Mai Hayashi-Vo Marketing Communications Strategist  Marketing Communications Strategist | Kyle Alberti Business Development Supervisor  Business Development Supervisor | Carl Hahn Sr Area Sales Manager - Central, Mexico, Brazil  Sr Area Sales Manager - Central, Mexico, Brazil | Adeel Baig Area Sales Manager - West  Area Sales Manager - West | John Russo Sr Area Sales Manager - East & Canada  Sr Area Sales Manager - East & Canada | Mai Hayashi-Vo Marketing Communications Strategist  Marketing Communications Strategist | 2895 Greenspoint Parkway Suite 200  Hoffman Estates IL 60169 United States of America",https://re25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8800440
Pacific Coast Wire and Cable,http://www.solarpowerinternational.com/,,"www.pacificcoastwire.com
									 
									7758839473 | Company Information 2589 Wildhorse Drive Unit 1  Minden NV 89423 United States of America  
										www.pacificcoastwire.com
									 
									7758839473 | www.pacificcoastwire.com
									 
									7758839473 | Contact Us  Isabel Project Manager  Project Manager          Kendric Duve Project Manager  Project Manager          Brooke Hagopian Project Manager  Project Manager          Donna-Marie Lafayette Vice President & Co-Founder  Vice President & Co-Founder Donna Marie Lafayette is originally from the East Coast. She holds a degree in Business and Marketing. Donna Marie was number one in Sales Management in Telecommunications. Donna Marie is presently a Business Owner and has delivered her expertise in a very successful progressive Medical Aesthetic practice for 22 years. Donna Marie serves as Vice President and Co-Founder of Pacific Coast Wire and Cable Inc. She strives for excellence in company operations, developing customer relationships, and addressing customer needs; integrity is number one. She is a team player and enjoys the collaborative effort of training, encouraging, offering support, and directing others in achieving the common overall objective of productivity and efficiency. Donna Marie is happily married, and a mother to her daughter and two sons.  Read More       Ken Kasterko VP Operations & Marketing  VP Operations & Marketing As Vice President of Operations and Marketing at Pacific Coast Wire and Cable,Ken Kasterko is responsible for facility operations, customer acquisition, and marketing. Previously, Ken spent his career in the automotive collision repair industry, having a strong background in operations, culture development, training, and sales support. Ken is passionate about people and creating long-term relationships that help our customers win in the marketplace. Additionally, Ken has been involved in the Greater Reno-Tahoe area in ministry for almost 20 years, serving and pastoring.  Ken enjoys hiking, biking, running, and is engaged in the ultra-running community. He especially enjoys making his wife of 30 years laugh. He has a son, Ethan, 21, and a daughter, Mary, 19.  Read More       Greg Lafayette Owner  Owner As President of Pacific Coast Wire and Cable. Since its inception in 2019, Greg has been responsible for customer acquisition, vendor relations, and business development.   His responsibilities include developing the company’s growth and productivity initiatives in the U.S., enhancing Pacific Coast's local and national presence, and providing functional support. Previously, Greg spent his career in the electrical wholesale industry with a strong background in solar, wire, and cable, serving the commercial and industrial markets. Greg is passionate about building long-term relationships and going above and beyond to serve others. Greg is active in and out of the Reno-Tahoe community and serves at his local church and many different charity events. Greg enjoys and participates in many sports, he is happily married and has a daughter, 18 , and 2 boys, 23 and 38 years old.  Read More | Isabel Project Manager  Project Manager | Kendric Duve Project Manager  Project Manager | Brooke Hagopian Project Manager  Project Manager | Donna-Marie Lafayette Vice President & Co-Founder  Vice President & Co-Founder Donna Marie Lafayette is originally from the East Coast. She holds a degree in Business and Marketing. Donna Marie was number one in Sales Management in Telecommunications. Donna Marie is presently a Business Owner and has delivered her expertise in a very successful progressive Medical Aesthetic practice for 22 years. Donna Marie serves as Vice President and Co-Founder of Pacific Coast Wire and Cable Inc. She strives for excellence in company operations, developing customer relationships, and addressing customer needs; integrity is number one. She is a team player and enjoys the collaborative effort of training, encouraging, offering support, and directing others in achieving the common overall objective of productivity and efficiency. Donna Marie is happily married, and a mother to her daughter and two sons.  Read More | Ken Kasterko VP Operations & Marketing  VP Operations & Marketing As Vice President of Operations and Marketing at Pacific Coast Wire and Cable,Ken Kasterko is responsible for facility operations, customer acquisition, and marketing. Previously, Ken spent his career in the automotive collision repair industry, having a strong background in operations, culture development, training, and sales support. Ken is passionate about people and creating long-term relationships that help our customers win in the marketplace. Additionally, Ken has been involved in the Greater Reno-Tahoe area in ministry for almost 20 years, serving and pastoring.  Ken enjoys hiking, biking, running, and is engaged in the ultra-running community. He especially enjoys making his wife of 30 years laugh. He has a son, Ethan, 21, and a daughter, Mary, 19.  Read More | Greg Lafayette Owner  Owner As President of Pacific Coast Wire and Cable. Since its inception in 2019, Greg has been responsible for customer acquisition, vendor relations, and business development.   His responsibilities include developing the company’s growth and productivity initiatives in the U.S., enhancing Pacific Coast's local and national presence, and providing functional support. Previously, Greg spent his career in the electrical wholesale industry with a strong background in solar, wire, and cable, serving the commercial and industrial markets. Greg is passionate about building long-term relationships and going above and beyond to serve others. Greg is active in and out of the Reno-Tahoe community and serves at his local church and many different charity events. Greg enjoys and participates in many sports, he is happily married and has a daughter, 18 , and 2 boys, 23 and 38 years old.  Read More | 2589 Wildhorse Drive Unit 1  Minden NV 89423 United States of America",https://re25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8799789
Power Grid Components,http://www.solarpowerinternational.com/,,"pgc.com | Company Information 5551 Parkwest Drive, Suite 115   Bessemer AL 35022 United States of America  
										pgc.com | pgc.com | Contact Us  Jason Cunningham VP Sales, Business Development  VP Sales, Business Development          Chad Vandervort VP of Sales  VP of Sales          Bill Lichtner VP of Sales  VP of Sales          Matt Bailey VP of Sales  VP of Sales          Josh Carter VP of Sales  VP of Sales          Karl Grabenstetter VP of Sales  VP of Sales | Jason Cunningham VP Sales, Business Development  VP Sales, Business Development | Chad Vandervort VP of Sales  VP of Sales | Bill Lichtner VP of Sales  VP of Sales | Matt Bailey VP of Sales  VP of Sales | Josh Carter VP of Sales  VP of Sales | Karl Grabenstetter VP of Sales  VP of Sales | 5551 Parkwest Drive, Suite 115   Bessemer AL 35022 United States of America",https://re25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=92385837
